,preco,quartos,suites,vagas,m2,bairro,zona_centro,zona_leste,zona_norte,zona_oeste,zona_sul
449,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
450,350000,2,0,1,120,Ipiranga,1,0,0,0,0
451,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
452,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
453,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
454,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
455,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
456,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
457,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
458,1900000,3,1,3,240,Pacaembu,1,0,0,0,0
459,8800000,4,4,4,504,Jardim Paulista,1,0,0,0,0
460,850000,3,1,3,167,Ipiranga,1,0,0,0,0
461,620000,3,0,3,200,Brás,1,0,0,0,0
462,3500000,4,1,5,301,Pacaembu,1,0,0,0,0
463,3200000,4,4,3,420,Pacaembu,1,0,0,0,0
464,2400000,4,3,6,293,Jardim Paulista,1,0,0,0,0
465,1500000,5,0,6,300,Ipiranga,1,0,0,0,0
466,957000,2,0,1,222,Ipiranga,1,0,0,0,0
467,636000,2,0,3,216,Ipiranga,1,0,0,0,0
468,749000,3,1,2,180,Vila Arapuã,1,0,0,0,0
469,595000,3,1,3,140,Ipiranga,1,0,0,0,0
470,470000,3,0,2,150,Ipiranga,1,0,0,0,0
471,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
472,350000,2,0,1,120,Ipiranga,1,0,0,0,0
473,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
474,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
475,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
476,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
477,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
478,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
479,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
480,1900000,3,1,3,240,Pacaembu,1,0,0,0,0
481,8800000,4,4,4,504,Jardim Paulista,1,0,0,0,0
482,850000,3,1,3,167,Ipiranga,1,0,0,0,0
483,620000,3,0,3,200,Brás,1,0,0,0,0
484,3500000,4,1,5,301,Pacaembu,1,0,0,0,0
485,2400000,4,3,6,293,Jardim Paulista,1,0,0,0,0
486,3200000,4,4,3,420,Pacaembu,1,0,0,0,0
487,1500000,5,0,6,300,Ipiranga,1,0,0,0,0
488,957000,2,0,1,222,Ipiranga,1,0,0,0,0
489,636000,2,0,3,216,Ipiranga,1,0,0,0,0
490,749000,3,1,2,180,Vila Arapuã,1,0,0,0,0
491,595000,3,1,3,140,Ipiranga,1,0,0,0,0
492,470000,3,0,2,150,Ipiranga,1,0,0,0,0
493,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
494,350000,2,0,1,120,Ipiranga,1,0,0,0,0
495,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
496,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
497,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
498,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
499,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
500,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
501,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
502,1900000,3,1,3,240,Pacaembu,1,0,0,0,0
503,8800000,4,4,4,504,Jardim Paulista,1,0,0,0,0
504,850000,3,1,3,167,Ipiranga,1,0,0,0,0
505,620000,3,0,3,200,Brás,1,0,0,0,0
506,3200000,4,4,3,420,Pacaembu,1,0,0,0,0
507,2400000,4,3,6,293,Jardim Paulista,1,0,0,0,0
508,3500000,4,1,5,301,Pacaembu,1,0,0,0,0
509,1500000,5,0,6,300,Ipiranga,1,0,0,0,0
510,957000,2,0,1,222,Ipiranga,1,0,0,0,0
511,636000,2,0,3,216,Ipiranga,1,0,0,0,0
512,749000,3,1,2,180,Vila Arapuã,1,0,0,0,0
513,595000,3,1,3,140,Ipiranga,1,0,0,0,0
514,470000,3,0,2,150,Ipiranga,1,0,0,0,0
515,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
516,350000,2,0,1,120,Ipiranga,1,0,0,0,0
517,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
518,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
519,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
520,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
521,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
522,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
523,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
524,1900000,3,1,3,240,Pacaembu,1,0,0,0,0
525,8800000,4,4,4,504,Jardim Paulista,1,0,0,0,0
526,850000,3,1,3,167,Ipiranga,1,0,0,0,0
527,620000,3,0,3,200,Brás,1,0,0,0,0
528,3200000,4,4,3,420,Pacaembu,1,0,0,0,0
529,2400000,4,3,6,293,Jardim Paulista,1,0,0,0,0
530,3500000,4,1,5,301,Pacaembu,1,0,0,0,0
531,1500000,5,0,6,300,Ipiranga,1,0,0,0,0
532,957000,2,0,1,222,Ipiranga,1,0,0,0,0
533,636000,2,0,3,216,Ipiranga,1,0,0,0,0
534,749000,3,1,2,180,Vila Arapuã,1,0,0,0,0
535,595000,3,1,3,140,Ipiranga,1,0,0,0,0
536,470000,3,0,2,150,Ipiranga,1,0,0,0,0
537,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
538,350000,2,0,1,120,Ipiranga,1,0,0,0,0
539,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
540,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
541,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
542,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
543,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
544,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
545,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
546,1900000,3,1,3,240,Pacaembu,1,0,0,0,0
547,8800000,4,4,4,504,Jardim Paulista,1,0,0,0,0
548,850000,3,1,3,167,Ipiranga,1,0,0,0,0
549,620000,3,0,3,200,Brás,1,0,0,0,0
550,2400000,4,3,6,293,Jardim Paulista,1,0,0,0,0
551,3500000,4,1,5,301,Pacaembu,1,0,0,0,0
552,3200000,4,4,3,420,Pacaembu,1,0,0,0,0
553,1500000,5,0,6,300,Ipiranga,1,0,0,0,0
554,957000,2,0,1,222,Ipiranga,1,0,0,0,0
555,636000,2,0,3,216,Ipiranga,1,0,0,0,0
556,749000,3,1,2,180,Vila Arapuã,1,0,0,0,0
557,595000,3,1,3,140,Ipiranga,1,0,0,0,0
558,470000,3,0,2,150,Ipiranga,1,0,0,0,0
559,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
560,350000,2,0,1,120,Ipiranga,1,0,0,0,0
561,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
562,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
563,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
564,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
565,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
566,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
567,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
568,1900000,3,1,3,240,Pacaembu,1,0,0,0,0
569,8800000,4,4,4,504,Jardim Paulista,1,0,0,0,0
570,850000,3,1,3,167,Ipiranga,1,0,0,0,0
571,620000,3,0,3,200,Brás,1,0,0,0,0
572,3200000,4,4,3,420,Pacaembu,1,0,0,0,0
573,3500000,4,1,5,301,Pacaembu,1,0,0,0,0
574,2400000,4,3,6,293,Jardim Paulista,1,0,0,0,0
575,1500000,5,0,6,300,Ipiranga,1,0,0,0,0
576,957000,2,0,1,222,Ipiranga,1,0,0,0,0
577,636000,2,0,3,216,Ipiranga,1,0,0,0,0
578,749000,3,1,2,180,Vila Arapuã,1,0,0,0,0
579,595000,3,1,3,140,Ipiranga,1,0,0,0,0
580,470000,3,0,2,150,Ipiranga,1,0,0,0,0
581,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
582,350000,2,0,1,120,Ipiranga,1,0,0,0,0
583,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
584,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
585,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
586,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
587,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
588,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
589,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
590,1900000,3,1,3,240,Pacaembu,1,0,0,0,0
591,8800000,4,4,4,504,Jardim Paulista,1,0,0,0,0
592,850000,3,1,3,167,Ipiranga,1,0,0,0,0
593,620000,3,0,3,200,Brás,1,0,0,0,0
594,3200000,4,4,3,420,Pacaembu,1,0,0,0,0
595,3500000,4,1,5,301,Pacaembu,1,0,0,0,0
596,2400000,4,3,6,293,Jardim Paulista,1,0,0,0,0
597,1500000,5,0,6,300,Ipiranga,1,0,0,0,0
598,957000,2,0,1,222,Ipiranga,1,0,0,0,0
599,636000,2,0,3,216,Ipiranga,1,0,0,0,0
600,749000,3,1,2,180,Vila Arapuã,1,0,0,0,0
601,595000,3,1,3,140,Ipiranga,1,0,0,0,0
602,470000,3,0,2,150,Ipiranga,1,0,0,0,0
603,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
604,350000,2,0,1,120,Ipiranga,1,0,0,0,0
605,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
606,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
607,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
608,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
609,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
610,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
611,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
612,1900000,3,1,3,240,Pacaembu,1,0,0,0,0
613,8800000,4,4,4,504,Jardim Paulista,1,0,0,0,0
614,850000,3,1,3,167,Ipiranga,1,0,0,0,0
615,620000,3,0,3,200,Brás,1,0,0,0,0
616,3200000,4,4,3,420,Pacaembu,1,0,0,0,0
617,3500000,4,1,5,301,Pacaembu,1,0,0,0,0
618,2400000,4,3,6,293,Jardim Paulista,1,0,0,0,0
619,1500000,5,0,6,300,Ipiranga,1,0,0,0,0
620,957000,2,0,1,222,Ipiranga,1,0,0,0,0
621,636000,2,0,3,216,Ipiranga,1,0,0,0,0
622,749000,3,1,2,180,Vila Arapuã,1,0,0,0,0
623,595000,3,1,3,140,Ipiranga,1,0,0,0,0
624,470000,3,0,2,150,Ipiranga,1,0,0,0,0
625,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
626,350000,2,0,1,120,Ipiranga,1,0,0,0,0
627,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
628,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
629,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
630,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
631,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
632,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
633,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
634,1900000,3,1,3,240,Pacaembu,1,0,0,0,0
635,8800000,4,4,4,504,Jardim Paulista,1,0,0,0,0
636,850000,3,1,3,167,Ipiranga,1,0,0,0,0
637,620000,3,0,3,200,Brás,1,0,0,0,0
638,3500000,4,1,5,301,Pacaembu,1,0,0,0,0
639,2400000,4,3,6,293,Jardim Paulista,1,0,0,0,0
640,3200000,4,4,3,420,Pacaembu,1,0,0,0,0
641,1500000,5,0,6,300,Ipiranga,1,0,0,0,0
642,957000,2,0,1,222,Ipiranga,1,0,0,0,0
643,636000,2,0,3,216,Ipiranga,1,0,0,0,0
644,749000,3,1,2,180,Vila Arapuã,1,0,0,0,0
645,595000,3,1,3,140,Ipiranga,1,0,0,0,0
646,470000,3,0,2,150,Ipiranga,1,0,0,0,0
647,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
648,350000,2,0,1,120,Ipiranga,1,0,0,0,0
649,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
650,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
651,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
652,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
653,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
654,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
655,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
656,1900000,3,1,3,240,Pacaembu,1,0,0,0,0
657,8800000,4,4,4,504,Jardim Paulista,1,0,0,0,0
658,850000,3,1,3,167,Ipiranga,1,0,0,0,0
659,620000,3,0,3,200,Brás,1,0,0,0,0
660,3200000,4,4,3,420,Pacaembu,1,0,0,0,0
661,2400000,4,3,6,293,Jardim Paulista,1,0,0,0,0
662,3500000,4,1,5,301,Pacaembu,1,0,0,0,0
663,1500000,5,0,6,300,Ipiranga,1,0,0,0,0
664,957000,2,0,1,222,Ipiranga,1,0,0,0,0
665,636000,2,0,3,216,Ipiranga,1,0,0,0,0
666,749000,3,1,2,180,Vila Arapuã,1,0,0,0,0
667,595000,3,1,3,140,Ipiranga,1,0,0,0,0
668,470000,3,0,2,150,Ipiranga,1,0,0,0,0
669,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
670,350000,2,0,1,120,Ipiranga,1,0,0,0,0
671,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
672,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
673,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
674,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
675,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
676,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
677,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
678,1900000,3,1,3,240,Pacaembu,1,0,0,0,0
679,8800000,4,4,4,504,Jardim Paulista,1,0,0,0,0
680,850000,3,1,3,167,Ipiranga,1,0,0,0,0
681,620000,3,0,3,200,Brás,1,0,0,0,0
682,3500000,4,1,5,301,Pacaembu,1,0,0,0,0
683,3200000,4,4,3,420,Pacaembu,1,0,0,0,0
684,2400000,4,3,6,293,Jardim Paulista,1,0,0,0,0
685,1500000,5,0,6,300,Ipiranga,1,0,0,0,0
686,957000,2,0,1,222,Ipiranga,1,0,0,0,0
687,636000,2,0,3,216,Ipiranga,1,0,0,0,0
688,749000,3,1,2,180,Vila Arapuã,1,0,0,0,0
689,595000,3,1,3,140,Ipiranga,1,0,0,0,0
690,470000,3,0,2,150,Ipiranga,1,0,0,0,0
691,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
692,350000,2,0,1,120,Ipiranga,1,0,0,0,0
693,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
694,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
695,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
696,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
697,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
698,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
699,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
700,1900000,3,1,3,240,Pacaembu,1,0,0,0,0
701,8800000,4,4,4,504,Jardim Paulista,1,0,0,0,0
702,850000,3,1,3,167,Ipiranga,1,0,0,0,0
703,620000,3,0,3,200,Brás,1,0,0,0,0
704,3500000,4,1,5,301,Pacaembu,1,0,0,0,0
705,3200000,4,4,3,420,Pacaembu,1,0,0,0,0
706,2400000,4,3,6,293,Jardim Paulista,1,0,0,0,0
707,1500000,5,0,6,300,Ipiranga,1,0,0,0,0
708,957000,2,0,1,222,Ipiranga,1,0,0,0,0
709,636000,2,0,3,216,Ipiranga,1,0,0,0,0
710,749000,3,1,2,180,Vila Arapuã,1,0,0,0,0
711,595000,3,1,3,140,Ipiranga,1,0,0,0,0
712,470000,3,0,2,150,Ipiranga,1,0,0,0,0
713,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
714,350000,2,0,1,120,Ipiranga,1,0,0,0,0
715,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
716,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
717,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
718,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
719,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
720,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
721,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
722,1900000,3,1,3,240,Pacaembu,1,0,0,0,0
723,8800000,4,4,4,504,Jardim Paulista,1,0,0,0,0
724,850000,3,1,3,167,Ipiranga,1,0,0,0,0
725,620000,3,0,3,200,Brás,1,0,0,0,0
726,2400000,4,3,6,293,Jardim Paulista,1,0,0,0,0
727,3500000,4,1,5,301,Pacaembu,1,0,0,0,0
728,3200000,4,4,3,420,Pacaembu,1,0,0,0,0
729,1500000,5,0,6,300,Ipiranga,1,0,0,0,0
730,957000,2,0,1,222,Ipiranga,1,0,0,0,0
731,636000,2,0,3,216,Ipiranga,1,0,0,0,0
732,749000,3,1,2,180,Vila Arapuã,1,0,0,0,0
733,595000,3,1,3,140,Ipiranga,1,0,0,0,0
734,470000,3,0,2,150,Ipiranga,1,0,0,0,0
735,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
736,350000,2,0,1,120,Ipiranga,1,0,0,0,0
737,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
738,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
739,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
740,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
741,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
742,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
743,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
744,1900000,3,1,3,240,Pacaembu,1,0,0,0,0
745,8800000,4,4,4,504,Jardim Paulista,1,0,0,0,0
746,850000,3,1,3,167,Ipiranga,1,0,0,0,0
747,620000,3,0,3,200,Brás,1,0,0,0,0
748,3200000,4,4,3,420,Pacaembu,1,0,0,0,0
749,3500000,4,1,5,301,Pacaembu,1,0,0,0,0
750,2400000,4,3,6,293,Jardim Paulista,1,0,0,0,0
751,1500000,5,0,6,300,Ipiranga,1,0,0,0,0
752,957000,2,0,1,222,Ipiranga,1,0,0,0,0
753,636000,2,0,3,216,Ipiranga,1,0,0,0,0
754,749000,3,1,2,180,Vila Arapuã,1,0,0,0,0
755,595000,3,1,3,140,Ipiranga,1,0,0,0,0
756,470000,3,0,2,150,Ipiranga,1,0,0,0,0
757,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
758,350000,2,0,1,120,Ipiranga,1,0,0,0,0
759,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
760,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
761,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
762,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
763,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
764,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
765,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
766,1900000,3,1,3,240,Pacaembu,1,0,0,0,0
767,8800000,4,4,4,504,Jardim Paulista,1,0,0,0,0
768,850000,3,1,3,167,Ipiranga,1,0,0,0,0
769,620000,3,0,3,200,Brás,1,0,0,0,0
770,2400000,4,3,6,293,Jardim Paulista,1,0,0,0,0
771,3200000,4,4,3,420,Pacaembu,1,0,0,0,0
772,3500000,4,1,5,301,Pacaembu,1,0,0,0,0
773,1500000,5,0,6,300,Ipiranga,1,0,0,0,0
774,957000,2,0,1,222,Ipiranga,1,0,0,0,0
775,636000,2,0,3,216,Ipiranga,1,0,0,0,0
776,749000,3,1,2,180,Vila Arapuã,1,0,0,0,0
777,595000,3,1,3,140,Ipiranga,1,0,0,0,0
778,470000,3,0,2,150,Ipiranga,1,0,0,0,0
779,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
780,350000,2,0,1,120,Ipiranga,1,0,0,0,0
781,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
782,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
783,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
784,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
785,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
786,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
787,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
788,1900000,3,1,3,240,Pacaembu,1,0,0,0,0
789,8800000,4,4,4,504,Jardim Paulista,1,0,0,0,0
790,850000,3,1,3,167,Ipiranga,1,0,0,0,0
791,620000,3,0,3,200,Brás,1,0,0,0,0
792,3500000,4,1,5,301,Pacaembu,1,0,0,0,0
793,3200000,4,4,3,420,Pacaembu,1,0,0,0,0
794,2400000,4,3,6,293,Jardim Paulista,1,0,0,0,0
795,1500000,5,0,6,300,Ipiranga,1,0,0,0,0
796,957000,2,0,1,222,Ipiranga,1,0,0,0,0
797,636000,2,0,3,216,Ipiranga,1,0,0,0,0
798,749000,3,1,2,180,Vila Arapuã,1,0,0,0,0
799,595000,3,1,3,140,Ipiranga,1,0,0,0,0
800,470000,3,0,2,150,Ipiranga,1,0,0,0,0
801,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
802,350000,2,0,1,120,Ipiranga,1,0,0,0,0
803,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
804,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
805,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
806,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
807,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
808,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
809,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
810,1900000,3,1,3,240,Pacaembu,1,0,0,0,0
811,8800000,4,4,4,504,Jardim Paulista,1,0,0,0,0
812,850000,3,1,3,167,Ipiranga,1,0,0,0,0
813,620000,3,0,3,200,Brás,1,0,0,0,0
814,3200000,4,4,3,420,Pacaembu,1,0,0,0,0
815,3500000,4,1,5,301,Pacaembu,1,0,0,0,0
816,2400000,4,3,6,293,Jardim Paulista,1,0,0,0,0
817,1500000,5,0,6,300,Ipiranga,1,0,0,0,0
818,957000,2,0,1,222,Ipiranga,1,0,0,0,0
819,636000,2,0,3,216,Ipiranga,1,0,0,0,0
820,749000,3,1,2,180,Vila Arapuã,1,0,0,0,0
821,595000,3,1,3,140,Ipiranga,1,0,0,0,0
822,470000,3,0,2,150,Ipiranga,1,0,0,0,0
823,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
824,350000,2,0,1,120,Ipiranga,1,0,0,0,0
825,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
826,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
827,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
828,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
829,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
830,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
831,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
832,1900000,3,1,3,240,Pacaembu,1,0,0,0,0
833,8800000,4,4,4,504,Jardim Paulista,1,0,0,0,0
834,850000,3,1,3,167,Ipiranga,1,0,0,0,0
835,620000,3,0,3,200,Brás,1,0,0,0,0
836,3500000,4,1,5,301,Pacaembu,1,0,0,0,0
837,3200000,4,4,3,420,Pacaembu,1,0,0,0,0
838,2400000,4,3,6,293,Jardim Paulista,1,0,0,0,0
839,1500000,5,0,6,300,Ipiranga,1,0,0,0,0
840,957000,2,0,1,222,Ipiranga,1,0,0,0,0
841,636000,2,0,3,216,Ipiranga,1,0,0,0,0
842,749000,3,1,2,180,Vila Arapuã,1,0,0,0,0
843,595000,3,1,3,140,Ipiranga,1,0,0,0,0
844,470000,3,0,2,150,Ipiranga,1,0,0,0,0
845,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
846,350000,2,0,1,120,Ipiranga,1,0,0,0,0
847,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
848,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
849,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
850,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
851,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
852,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
853,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
854,1900000,3,1,3,240,Pacaembu,1,0,0,0,0
855,8800000,4,4,4,504,Jardim Paulista,1,0,0,0,0
856,850000,3,1,3,167,Ipiranga,1,0,0,0,0
857,620000,3,0,3,200,Brás,1,0,0,0,0
858,3200000,4,4,3,420,Pacaembu,1,0,0,0,0
859,3500000,4,1,5,301,Pacaembu,1,0,0,0,0
860,2400000,4,3,6,293,Jardim Paulista,1,0,0,0,0
861,1500000,5,0,6,300,Ipiranga,1,0,0,0,0
862,957000,2,0,1,222,Ipiranga,1,0,0,0,0
863,636000,2,0,3,216,Ipiranga,1,0,0,0,0
864,749000,3,1,2,180,Vila Arapuã,1,0,0,0,0
865,595000,3,1,3,140,Ipiranga,1,0,0,0,0
866,470000,3,0,2,150,Ipiranga,1,0,0,0,0
867,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
868,350000,2,0,1,120,Ipiranga,1,0,0,0,0
869,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
870,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
871,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
872,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
873,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
874,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
875,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
876,1900000,3,1,3,240,Pacaembu,1,0,0,0,0
877,8800000,4,4,4,504,Jardim Paulista,1,0,0,0,0
878,850000,3,1,3,167,Ipiranga,1,0,0,0,0
879,620000,3,0,3,200,Brás,1,0,0,0,0
880,3200000,4,4,3,420,Pacaembu,1,0,0,0,0
881,3500000,4,1,5,301,Pacaembu,1,0,0,0,0
882,2400000,4,3,6,293,Jardim Paulista,1,0,0,0,0
883,1500000,5,0,6,300,Ipiranga,1,0,0,0,0
884,957000,2,0,1,222,Ipiranga,1,0,0,0,0
885,636000,2,0,3,216,Ipiranga,1,0,0,0,0
886,749000,3,1,2,180,Vila Arapuã,1,0,0,0,0
887,595000,3,1,3,140,Ipiranga,1,0,0,0,0
888,470000,3,0,2,150,Ipiranga,1,0,0,0,0
889,4250000,4,4,4,500,Jardim Paulista,1,0,0,0,0
890,350000,2,0,1,120,Ipiranga,1,0,0,0,0
891,2258000,3,2,2,250,Higienópolis,1,0,0,0,0
892,480000,2,0,1,82,Jardim Internacional,1,0,0,0,0
893,2800000,3,1,2,203,Jardim Paulista,1,0,0,0,0
894,3500000,4,2,5,380,Pacaembu,1,0,0,0,0
895,5500000,5,5,5,600,Pacaembu,1,0,0,0,0
896,2800000,4,3,4,217,Pacaembu,1,0,0,0,0
897,2800000,3,1,4,250,Pacaembu,1,0,0,0,0
